,loopless
P5CR2,0.0
NTPPD3,0.0
NTPPD4,0.0
NTPPD2,0.0
GLUDC,0.0
ACMANAPP,0.0
IPPS,0.10541460964381347
NTPPD9,0.0
ASP4DC,0.0
DAGK,0.002827211752899212
PPPNt2r,0.0
IMLTAP,0.0
UAPGR,0.017818561467852174
FPGLUS1,0.0022184109027475886
DMPPS,0.0013132279801807054
FPGLUS2,0.0
GTPDPK,0.0
IGPDH,0.045033444349751726
PRAZCFT,0.07326636104351358
BIPHED2,0.0
PRASUCS,0.028232916693761847
BIPHED1,0.0
PSUDS,0.0
CITL,0.0
BZOTD1p,0.0
MSDHA,0.2942854216825572
CYNTt2,0.0
ACOADG,0.0
4CBMCLC,0.0024767800440314517
FLALDTHR,0.0
PGAMT,-0.1188423805899624
SULabc,0.0
CSNt2,0.0
PPBNGS,0.0002637147097242122
SERD_L,0.0
Protein,0.20194369663565798
MACR4,0.0
CS,2.1467039296025434
PROtr,0.0
MACR1,0.0
UROCH,0.0
RBFK,0.0034211638018276174
MACR3,0.0
PRAMPC,0.045033444349751726
MACR2,0.0
ARGabc,0.0
ACDH3,0.0
HMB4DPR,0.008862952474109672
ACDH4,0.0
ACDH5,0.0
AMPN,0.0
ACDH6,0.0
ACDH7,0.0
4ETHPMH,0.0
SADT,0.060348497931370704
ACDH8,0.0
SADT2,0.0
DNTPPA,0.0
HPPH,0.0
TYRTRS,0.0
CATL,0.0
FTHFD,0.0
ADSL1r,0.028232916693761847
ADSUCL1,0.044559470614706304
PMANM,0.0
AGDC,0.0
CITt,0.0
HBDH,0.0
ENO,2.237901161291315
ALAAPT,0.0
AACOAS,0.0
ALDD2x,0.0
AACOAR,0.0
BZOTCOA,0.0
CYSS,0.02823945016630108
MALS,0.0
CYSST4,0.0
PRMIIZCI,0.045033444349751726
TAGL1_Nlimit,0.0
ACDH2,0.0
ACDH1,0.0
PPCOAT,0.0008208654897010142
IPPMD,0.0
GTPCII,0.0034211638018276174
U23GAAT,0.002827211752899212
DLDHD,0.0
NNDPR,0.00281533271192064
PHETA2,-0.08683578955333293
PHETA1,0.0
GLUDy,-2.447698221371756
GDH1,0.0
HISTP,0.045033444349751726
CHLabc,0.0
BHMT,0.0
FORt,0.0
KNt,0.0
HISTRS,0.0
DGK1,0.0
PPLCc,0.0
ACOTA,-0.09208632566586004
PPLCg,0.0
ALHD10,0.0
LYSt,0.0
TYRtr,0.0
PPLCe,0.0
CDS,0.023348848995424564
ALHD13,0.0
ALHD14,0.0
GTHPe,0.0
PHACA,0.0
ALHD11,0.0
ALHD12,0.0
VALtr,0.0
ALHD15,0.0
ALHD16,0.0
PSCIT,0.13922533002906295
AC4HB,0.0
DXPS,0.017900526850604295
PGLCED,0.32600765817576177
OHPHM,0.0012472993027496523
PIt2r,8.313989323127277
NADTRHD,0.0
CNITRT,0.0
HMR_0629,0.0
DALAT,0.017818561467852174
IPPMIa,-0.10541460964381347
IPMALD2,-0.10541460964381347
PPLDe,0.0
AMALT3,0.0
AMALT4,0.0
AMALT1,0.0
AOXSr,0.0
AMALT2,0.0
4HPHEACt,0.0
CYTTS5,0.03210904776506962
ALCD2x,0.0
CYTTS4,0.0
ACFM1,0.0
SLCYSS,0.0
CYTTS1,0.03106666191920029
ACFM3,0.0
ACFM2,0.0
CYTTS3,-0.03106666191920029
CYTTS2,-0.06317570968426992
PIabc,0.0
MCITD,0.0
GLUabc,0.0
ACLDc,0.0
METTRSS,0.0
ALLTNt2r,0.0
G5TDPDP,0.0
ANt,0.0
HSTPT,0.045033444349751726
U3AGDA,0.002827211752899212
3OXCOAT,0.0024767800440314517
OBUTt,0.0
ARBt2r,0.0
GMHEPK,0.004240817629348818
HPYRRy,0.0
ACLDn,0.0
GMAND,0.0
ASNtr,0.0
3HCINNMH,0.0
ACNAMt2,0.0
CINNDO,0.0
FLALDO,0.0
PPNDH,0.08683578955333293
PPND,0.048555579999897173
ALCD19,0.0
CARHM2,0.0
CARHM1,0.0
GLYCTO1,0.0022184109027475886
SUCCt2_2,0.0
ALCDgl,0.005527317767396234
SUCCt_3,0.0
RMNt,0.0
MOBDabc,0.0
FAMC141,0.0
PPCSYN2,0.0
HOGAD,0.0
TAGL1,0.0
TAGL2,0.0
GLYC3Pt6,0.0
PROTCC2,0.0
PROabc,0.0
PROTCC1,0.0024767800440314517
P5CD1p,0.0
PRAIS,0.03195699604054295
GLYBt2r,0.0
ADOCBIK,0.0
FUMt2_2,0.0
FUMt2_3,0.0
FAMC140,0.0
MCLACTt,0.0
2HCHCCOA,0.0
FRUpts,0.0
SBTpts,0.0
ACCOAA3,0.0
ACCOAA2,0.0
C23DDTp,0.0
ACCOAA1,0.0
2HOHPHODB,0.0
PRAI,0.001615549573085264
GLUK,0.0
OGDH3,0.0
OGDH2,0.0
MME,0.0
OGDH1,0.0
CCPPAMD,0.0
GNK,0.0
PPSERS,0.016454402099475858
EDD,2.744707823160814
HXPRT,0.0
BNTP,0.0
MMM,0.0
INSt2,0.0
EDA,2.744707823160814
PPCSYN1,0.0
OMPDC,0.04598911319647753
G5SADs,0.201337865545751
SERTRS,0.0
MMCS,0.0
FAMC151,0.0
OXGDC2,0.0
FAMC150,0.0
QDPQ2,0.0
QDPQ1,0.0
DADA,0.0
FAMC120,0.0
GLYAMT,-0.1539603894349028
LALDO2x,0.0
ALHD6,0.0
ALHD7,0.0
ALDD4,0.0
ALHD5,0.0
GLYBabc,0.0
ALHD8,0.0
LCARR,0.0
ALHD9,0.0
ALAALAL,0.017818561467852174
PHEtr,0.0
PRPPS,0.1274104358717781
GL3PD,0.0
CRTNh,0.0
GLXt,0.0
LCTSt,0.0
TOCHECK,0.0
QULNS,0.00281533271192064
DDGLK,0.0
G1PACT,0.1188423805899624
ME1,0.0
ME2,0.0
C23DDT1,0.0
PROTRS,0.0
HMSALD1,0.0
PROTCDp,0.0
BPNT,0.060348497931370704
HMSALD2,0.0
HMSALD3,0.0
ABUTt,0.0
HEXf,3.0139875666074603
MAAMPT,0.0
NMNP,0.0
3HPPPNH,0.0
CDPDGP,0.0
ABTA,0.0
DHORD_NAD,0.04598911319647753
ADEtr,0.0
RBFSa,0.006842327603655235
GTHHR,0.0
KARI,-0.2454417749389298
KARIS2,0.06179477117051134
F26BP,0.0
TRE6PS,0.0
RBFS2,0.0034211638018276174
LYSabc,0.0
FAMC180,0.0
ASPOX2,0.00281533271192064
DMOAT2,0.001413605876449606
OMCDC,0.10541460964381347
FAMC181,0.0
ASPO1,0.0
LEUD1,0.0
LEUD2,0.0
GLYD,0.0
MALt2_2,0.0
MALt2_3,0.0
METDabc,0.0
ADNtr,0.0
FAMC190,0.0
TRPtr,0.0
ADSS,0.044559470614706304
DHRT_2mbcoa,0.0
DHRT_ibcoa,0.0
DHRT_ivcoa,0.0
ALHD1,0.0
ALHD2,-0.005527317767396234
ALDD19xr,0.0
LACDH,0.0
MALEAI,0.0
MCOATA,0.3238504956083002
ISOVC,0.0
GK1,0.02870689042880728
PSDC_BS,0.016454402099475858
GLUS,0.0
PLIPASA1S,0.0
HPYRRx,0.0
FAMC161,0.0
PRATPP,0.045033444349751726
PSP_L,0.32600765817576177
CYNL,0.0
FAMC160,0.0
Kabc,0.0
GLUR,-0.017818561467852174
ACCOAC,0.3246713610980012
PSERT,0.32600765817576177
PHENOLt,0.0
12PPDt,0.0
PYRtr,0.0
HPCOR,0.0008208654897010142
3PGt,0.0
4OXCTT,0.0
DADH,0.0
CATCHDG5,0.0
CATCHDG6,0.0
GLUt4,0.0
1MNAPTH,0.0
CATCHDG7,0.0
HCINNMt2r,0.0
CATCHDG1,0.0
CATCHDG2,0.0
CATCHDG3,0.0
CATCHDG4,0.0
6PYRTP,0.0
FAMC170,0.0
FAMC171,0.0
HPYRI,0.0
BP23Dt,0.0
ASPabc,0.0
TAURabc,0.0
NHFRBO,0.0
FEabc,0.0
GHMT3,0.16044456395305423
PLIPASA1E,0.0
DCMPDA,0.0
PLIPASA1C,0.0
2HPAC,0.0
UPP3S,6.592867743105305e-05
ASNTRS,0.0
HCO3E,0.4627467999603388
PRUK,0.0
RBPC,0.0
4HBADH,0.003724079346781104
THZPSN,0.003724079346781104
MTHF3ES_c,0.03585094567331858
HYDS,0.0001318573548621061
EX_h2_e,0.0
H2td,0.0
